,target_feature_name,alpha_optimal,l1_ratio_optimal,cv_scores,cv_mean,cv_std,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,importance_method,permutation_importance_scores,top_k_features_permutation,top_k_importance_scores,all_coefficients,coef_top_k_features,features_selected_by_coefficients,coef_abs,agreement_with_coefficients,disagreement_with_coefficients,n_selected_total,selected_features_mask
H4K5ac,H4K5ac,0.0001,0.7,"[0.7835954857880616, 0.789259958473285, 0.7968241826277201, 0.7956189148613328, 0.8010178769359602, 0.8027268041422101, 0.7984235866893052, 0.7869659689832075, 0.7923044139284996, 0.788420972482141]",0.7935158164911723,0.006061587619929558,0.7939913936531365,0.24346029735351665,0.19038237477434292,0.7959686851954966,0.24404826170754723,0.1908186369259248,Permutation Importance (TEST SET),"[0.17760235502257318, 0.3222300494552357, 0.0, 0.023448645748541663, 0.0018574028504336315, 0.025129206995502352, 0.020150677228913928, 0.0010080670718279118, 0.00816575499328378, 0.005924149026475911, 0.0004147756898436383, 0.002231651360051601, 0.0012739861277694553, 0.0013910106332891913, -2.1819846188764203e-06, 0.006227553216113124, 0.005555166901684705, 0.013724105276140675, 0.00267054467290877, 0.000665472235283171, 0.005041272679722697, 0.008540847095159787, 0.021942206008627084, 0.017517606185530176, -4.004713948069227e-06]","['H4K8ac', 'H4K12ac', 'H2AK5ac', 'H3K23ac', 'H4R3me2s', 'H3K18ac', 'H4R3me', 'H3K36me', 'H3K36me3', 'H3K56ac']","[0.32223005 0.17760236 0.02512921 0.02344865 0.02194221 0.02015068
 0.01751761 0.01372411 0.00854085 0.00816575]","{'H4K12ac': 0.1613662483083773, 'H4K8ac': 0.21604886738391232, 'H3K4ac': 0.0, 'H3K23ac': 0.05793171180241585, 'H3K14ac': 0.016086032765483375, 'H2AK5ac': 0.05979335952949484, 'H3K18ac': 0.05414291881175978, 'H3K9ac': 0.011971803202762725, 'H3K56ac': 0.034790769847459144, 'H3K27ac': 0.030208155735080643, 'H3K4me3': 0.006899722930895984, 'H3K4me2': 0.017734702410479863, 'Htz1': 0.011986013040236037, 'H3K79me': 0.013166449876830709, 'H3S10ph': 0.000753921850735698, 'H3K4me': 0.031143413037984166, 'H4K20me': 0.027789266100779052, 'H3K36me': 0.044932403592491614, 'H3K36me2': 0.019984227573579393, 'H4K16ac': 0.012454835844869018, 'H3K79me3': 0.026559822933098845, 'H3K36me3': 0.034004413201863336, 'H4R3me2s': 0.056001259849700266, 'H4R3me': 0.05041448282785492, 'H2AS129ph': 0.0003446295276738569}","['H4K8ac', 'H4K12ac', 'H2AK5ac', 'H3K23ac', 'H4R3me2s', 'H3K18ac', 'H4R3me', 'H3K36me', 'H3K56ac', 'H3K36me3']","['H4K8ac', 'H4K12ac', 'H2AK5ac', 'H3K23ac', 'H4R3me2s', 'H3K18ac', 'H4R3me', 'H3K36me', 'H3K56ac', 'H3K36me3']","[0.1613662483083773, 0.21604886738391232, 0.0, 0.05793171180241585, 0.016086032765483375, 0.05979335952949484, 0.05414291881175978, 0.011971803202762725, 0.034790769847459144, 0.030208155735080643, 0.006899722930895984, 0.017734702410479863, 0.011986013040236037, 0.013166449876830709, 0.000753921850735698, 0.031143413037984166, 0.027789266100779052, 0.044932403592491614, 0.019984227573579393, 0.012454835844869018, 0.026559822933098845, 0.034004413201863336, 0.056001259849700266, 0.05041448282785492, 0.0003446295276738569]","['H4K12ac', 'H3K56ac', 'H3K23ac', 'H4R3me', 'H3K36me', 'H3K18ac', 'H2AK5ac', 'H3K36me3', 'H4K8ac', 'H4R3me2s']",[],24,"{'H4K12ac': True, 'H4K8ac': True, 'H3K4ac': False, 'H3K23ac': True, 'H3K14ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
H4K12ac,H4K12ac,0.0001,0.5,"[0.7930773646487672, 0.7933091384180758, 0.7977621038354342, 0.8024065144399789, 0.8030938415511173, 0.8076536481178922, 0.7954237790776816, 0.7997179465277118, 0.7993076760160316, 0.7937842526348183]",0.7985536265267509,0.0045919103063996715,0.7989478051103845,0.21014323969972878,0.16547776061388955,0.8016539779524738,0.20944810350142404,0.16514386906852777,Permutation Importance (TEST SET),"[0.17112441506819775, 0.43325398439389373, 0.0013820644758979817, 0.012581416582340766, 0.005473706070161311, 0.01890930407039798, 0.01872268944132467, 0.0006010680150850157, 0.00041992754148687526, 0.005531011917700957, 0.0015164164095148092, 0.0014555341338258643, 6.071497368864698e-05, 0.0025571440307503358, 2.0064678881404065e-05, 0.008719925433508835, 0.002796456846306794, 0.006515871251735328, 0.002645600959968797, 6.278098171901281e-05, 0.0001628435502797676, 6.663288610875284e-08, 0.005448174067616629, 3.694348606471109e-05, 0.0067473373773077935]","['H4K8ac', 'H4K5ac', 'H2AK5ac', 'H3K18ac', 'H3K23ac', 'H3K4me', 'H2AS129ph', 'H3K36me', 'H3K27ac', 'H3K14ac']","[0.43325398 0.17112442 0.0189093  0.01872269 0.01258142 0.00871993
 0.00674734 0.00651587 0.00553101 0.00547371]","{'H4K5ac': 0.13752241485016156, 'H4K8ac': 0.21748270400062647, 'H3K4ac': 0.012422131882181676, 'H3K23ac': 0.037255458324804105, 'H3K14ac': 0.024407818717841135, 'H2AK5ac': 0.046122286369976215, 'H3K18ac': 0.0450551906222531, 'H3K9ac': 0.008230397856458713, 'H3K56ac': 0.007197060423661832, 'H3K27ac': 0.024713322937351265, 'H3K4me3': 0.012694188776576897, 'H3K4me2': 0.012750219897018248, 'Htz1': 0.003588540641010625, 'H3K79me': 0.016395760707756935, 'H3S10ph': 0.0013900893216596938, 'H3K4me': 0.030509967187882805, 'H4K20me': 0.018079982835464043, 'H3K36me': 0.026174511417560945, 'H3K36me2': 0.01808858291959175, 'H4K16ac': 0.00394804182319713, 'H3K79me3': 0.0044787057022252766, 'H3K36me3': 8.526393739645016e-05, 'H4R3me2s': 0.025779070642332643, 'H4R3me': 0.0019016738494634542, 'H2AS129ph': 0.027006138971186117}","['H4K8ac', 'H4K5ac', 'H2AK5ac', 'H3K18ac', 'H3K23ac', 'H3K4me', 'H2AS129ph', 'H3K36me', 'H4R3me2s', 'H3K27ac']","['H4K8ac', 'H4K5ac', 'H2AK5ac', 'H3K18ac', 'H3K23ac', 'H3K4me', 'H2AS129ph', 'H3K36me', 'H4R3me2s', 'H3K27ac']","[0.13752241485016156, 0.21748270400062647, 0.012422131882181676, 0.037255458324804105, 0.024407818717841135, 0.046122286369976215, 0.0450551906222531, 0.008230397856458713, 0.007197060423661832, 0.024713322937351265, 0.012694188776576897, 0.012750219897018248, 0.003588540641010625, 0.016395760707756935, 0.0013900893216596938, 0.030509967187882805, 0.018079982835464043, 0.026174511417560945, 0.01808858291959175, 0.00394804182319713, 0.0044787057022252766, 8.526393739645016e-05, 0.025779070642332643, 0.0019016738494634542, 0.027006138971186117]","['H3K27ac', 'H4K5ac', 'H3K4me', 'H3K23ac', 'H3K36me', 'H3K18ac', 'H2AK5ac', 'H2AS129ph', 'H4K8ac']","['H3K14ac', 'H4R3me2s']",25,"{'H4K5ac': True, 'H4K8ac': True, 'H3K4ac': True, 'H3K23ac': True, 'H3K14ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
H4K8ac,H4K8ac,0.00012648552168552957,0.5,"[0.8423841003731195, 0.8420756170567174, 0.8457564670518753, 0.8421737655077037, 0.8541030071107245, 0.8526237171490444, 0.8437775249144758, 0.8392861353339979, 0.8438091388562327, 0.8405850375117574]",0.8446574510865649,0.00467781929002085,0.8449285353041636,0.21889486227034166,0.1733637868853089,0.8484849593796119,0.21825568114310506,0.17237727989841733,Permutation Importance (TEST SET),"[0.18422549890539622, 0.25546060029027867, 0.004372386022909569, 0.0, 0.0007277865545045947, 0.03816370210594546, 0.004867252551335022, 7.389868112328557e-07, 0.014920995033465612, 0.001063719488090542, 0.0070887418226690535, 0.004937890138520607, 0.0016439228927838888, 0.0011255374557139098, 0.0009803584677156585, 0.002113128613383075, 0.00045389354064450104, 0.0024296937492521266, 0.010776039012711514, 0.039228327570069686, 0.006638868647268625, 8.981652203607915e-05, 0.04222559515398909, 0.0024607940974196605, 0.0005637718632524491]","['H4K12ac', 'H4K5ac', 'H4R3me2s', 'H4K16ac', 'H2AK5ac', 'H3K56ac', 'H3K36me2', 'H3K4me3', 'H3K79me3', 'H3K4me2']","[0.2554606  0.1842255  0.0422256  0.03922833 0.0381637  0.014921
 0.01077604 0.00708874 0.00663887 0.00493789]","{'H4K5ac': 0.1685832959677387, 'H4K12ac': 0.19896162295163242, 'H3K4ac': 0.02515669139649924, 'H3K23ac': 0.0, 'H3K14ac': 0.011414722687806446, 'H2AK5ac': 0.07587047676977553, 'H3K18ac': 0.026783730467789355, 'H3K9ac': 8.820673181518936e-05, 'H3K56ac': 0.04833755115256087, 'H3K27ac': 0.014019780053211937, 'H3K4me3': 0.0344636443339243, 'H3K4me2': 0.02543651375802542, 'Htz1': 0.01705186218815175, 'H3K79me': 0.01268832979973475, 'H3S10ph': 0.013104018947930354, 'H3K4me': 0.01605541208897885, 'H4K20me': 0.010893457710795064, 'H3K36me': 0.019097155193913504, 'H3K36me2': 0.04013507831599475, 'H4K16ac': 0.0758373478933516, 'H3K79me3': 0.03351254081407029, 'H3K36me3': 0.004818068479556404, 'H4R3me2s': 0.08183796909204195, 'H4R3me': 0.02018036400923545, 'H2AS129ph': 0.008258753510030739}","['H4K12ac', 'H4K5ac', 'H4R3me2s', 'H2AK5ac', 'H4K16ac', 'H3K56ac', 'H3K36me2', 'H3K4me3', 'H3K79me3', 'H3K18ac']","['H4K12ac', 'H4K5ac', 'H4R3me2s', 'H2AK5ac', 'H4K16ac', 'H3K56ac', 'H3K36me2', 'H3K4me3', 'H3K79me3', 'H3K18ac']","[0.1685832959677387, 0.19896162295163242, 0.02515669139649924, 0.0, 0.011414722687806446, 0.07587047676977553, 0.026783730467789355, 8.820673181518936e-05, 0.04833755115256087, 0.014019780053211937, 0.0344636443339243, 0.02543651375802542, 0.01705186218815175, 0.01268832979973475, 0.013104018947930354, 0.01605541208897885, 0.010893457710795064, 0.019097155193913504, 0.04013507831599475, 0.0758373478933516, 0.03351254081407029, 0.004818068479556404, 0.08183796909204195, 0.02018036400923545, 0.008258753510030739]","['H4K16ac', 'H4K5ac', 'H4K12ac', 'H3K56ac', 'H3K36me2', 'H3K79me3', 'H2AK5ac', 'H3K4me3', 'H4R3me2s']","['H3K18ac', 'H3K4me2']",24,"{'H4K5ac': True, 'H4K12ac': True, 'H3K4ac': True, 'H3K23ac': False, 'H3K14ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
H3K4ac,H3K4ac,0.0001,0.3,"[0.9489883438686277, 0.9488150667143664, 0.9489620048619366, 0.9509276884238302, 0.951213881262321, 0.951734089205778, 0.9513869806806283, 0.9482703206861853, 0.9515277112095188, 0.9503984650986874]",0.9502224552011882,0.0012553663440122626,0.9503038513375629,0.146297325107677,0.11370771972995626,0.9523623341608509,0.14475692748946606,0.1134198263849361,Permutation Importance (TEST SET),"[-1.1218019855263605e-07, 6.844733606732323e-05, 0.00047576253504137965, 0.001219372790198603, 0.21006320532538697, 0.0016517596189922989, 0.02853651063522015, 0.1689091852286595, 0.08415195910561182, 3.438407352321926e-05, 0.0010568549864860555, 0.0010166149412777603, 7.747449700945541e-06, 2.3237026641664828e-05, 7.804225741838699e-05, 6.032647108278333e-05, 0.0005176782125798751, 0.0011863441159924658, 0.0037448094354295526, 0.013398897113984065, 0.0015224870943272074, 0.005166497983314189, 0.002608383527858793, 0.00020435204301076925, 0.0009075444363189411]","['H3K14ac', 'H3K9ac', 'H3K56ac', 'H3K18ac', 'H4K16ac', 'H3K36me3', 'H3K36me2', 'H4R3me2s', 'H2AK5ac', 'H3K79me3']","[0.21006321 0.16890919 0.08415196 0.02853651 0.0133989  0.0051665
 0.00374481 0.00260838 0.00165176 0.00152249]","{'H4K5ac': 7.65746747002925e-05, 'H4K12ac': 0.004382842187131586, 'H4K8ac': 0.009739717730048513, 'H3K23ac': 0.015643468606103765, 'H3K14ac': 0.21269130512692425, 'H2AK5ac': 0.018526883592499804, 'H3K18ac': 0.07801275169018855, 'H3K9ac': 0.18977864956163729, 'H3K56ac': 0.13483124411551467, 'H3K27ac': 0.003150389098027638, 'H3K4me3': 0.01513489330883289, 'H3K4me2': 0.014780000429896595, 'Htz1': 0.002053806377977567, 'H3K79me': 0.002460506032349029, 'H3S10ph': 0.004890443481722792, 'H3K4me': 0.003980635714839004, 'H4K20me': 0.009413425193381827, 'H3K36me': 0.015362718927991459, 'H3K36me2': 0.029303442214958536, 'H4K16ac': 0.05451905691804296, 'H3K79me3': 0.01746457352207798, 'H3K36me3': 0.033033884541599196, 'H4R3me2s': 0.023296958144452703, 'H4R3me': 0.006687170835222932, 'H2AS129ph': 0.015015568062051992}","['H3K14ac', 'H3K9ac', 'H3K56ac', 'H3K18ac', 'H4K16ac', 'H3K36me3', 'H3K36me2', 'H4R3me2s', 'H2AK5ac', 'H3K79me3']","['H3K14ac', 'H3K9ac', 'H3K56ac', 'H3K18ac', 'H4K16ac', 'H3K36me3', 'H3K36me2', 'H4R3me2s', 'H2AK5ac', 'H3K79me3']","[7.65746747002925e-05, 0.004382842187131586, 0.009739717730048513, 0.015643468606103765, 0.21269130512692425, 0.018526883592499804, 0.07801275169018855, 0.18977864956163729, 0.13483124411551467, 0.003150389098027638, 0.01513489330883289, 0.014780000429896595, 0.002053806377977567, 0.002460506032349029, 0.004890443481722792, 0.003980635714839004, 0.009413425193381827, 0.015362718927991459, 0.029303442214958536, 0.05451905691804296, 0.01746457352207798, 0.033033884541599196, 0.023296958144452703, 0.006687170835222932, 0.015015568062051992]","['H4K16ac', 'H3K14ac', 'H3K56ac', 'H3K36me2', 'H3K79me3', 'H3K9ac', 'H3K18ac', 'H2AK5ac', 'H3K36me3', 'H4R3me2s']",[],25,"{'H4K5ac': True, 'H4K12ac': True, 'H4K8ac': True, 'H3K23ac': True, 'H3K14ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
H3K23ac,H3K23ac,0.0001,0.3,"[0.9285747822152757, 0.9266539110526124, 0.9281608973323302, 0.9315683208000046, 0.9285120293889524, 0.9303458694406725, 0.928690488753558, 0.9259839070786041, 0.9314292541979399, 0.9297438847215802]",0.928966334498153,0.0017513054816319373,0.9290853749433746,0.15885604967372263,0.12520031248289154,0.9301977151165839,0.15908155403992696,0.12574276213716784,Permutation Importance (TEST SET),"[0.0028852471467421424, 0.0016245103425539086, 6.848305754481032e-07, 0.0022268939329215696, 0.4689908579939268, 0.0028275629757858025, 0.31784067370624214, 0.01883533385259689, 0.000899355943959701, 0.01335428441243094, 0.02473524730729738, 0.00024351984344898048, 0.0021998897355574474, 0.00019975556626182777, 0.00038667897478722457, 0.007170275423057637, 0.0007775941789174068, 4.782892325864152e-05, 0.0012735041499651323, 0.005807309031447305, 0.03759083218004026, 0.012101288750551576, 0.0007903292937054163, 0.00035765901919228017, 0.009590042446189462]","['H3K14ac', 'H3K18ac', 'H3K79me3', 'H3K4me3', 'H3K9ac', 'H3K27ac', 'H3K36me3', 'H2AS129ph', 'H3K4me', 'H4K16ac']","[0.46899086 0.31784067 0.03759083 0.02473525 0.01883533 0.01335428
 0.01210129 0.00959004 0.00717028 0.00580731]","{'H4K5ac': 0.022358747877947383, 'H4K12ac': 0.017075179028610523, 'H4K8ac': 0.00018500705859289746, 'H3K4ac': 0.020088122970625157, 'H3K14ac': 0.28943154308136715, 'H2AK5ac': 0.02250223445537093, 'H3K18ac': 0.23899813584294416, 'H3K9ac': 0.05862694126951893, 'H3K56ac': 0.011903715301752334, 'H3K27ac': 0.04905597851518882, 'H3K4me3': 0.06569912387332917, 'H3K4me2': 0.0054901771766648145, 'Htz1': 0.021011002740217374, 'H3K79me': 0.007702104866759425, 'H3S10ph': 0.008093306925133319, 'H3K4me': 0.03770062815716424, 'H4K20me': 0.010724946424795484, 'H3K36me': 0.0025689366873495934, 'H3K36me2': 0.013467037875376769, 'H4K16ac': 0.033706419030855375, 'H3K79me3': 0.08440776717780252, 'H3K36me3': 0.04360476310754902, 'H4R3me2s': 0.010735695870741512, 'H4R3me': 0.006644995627784483, 'H2AS129ph': 0.03930592811560381}","['H3K14ac', 'H3K18ac', 'H3K79me3', 'H3K4me3', 'H3K9ac', 'H3K27ac', 'H3K36me3', 'H2AS129ph', 'H3K4me', 'H4K16ac']","['H3K14ac', 'H3K18ac', 'H3K79me3', 'H3K4me3', 'H3K9ac', 'H3K27ac', 'H3K36me3', 'H2AS129ph', 'H3K4me', 'H4K16ac']","[0.022358747877947383, 0.017075179028610523, 0.00018500705859289746, 0.020088122970625157, 0.28943154308136715, 0.02250223445537093, 0.23899813584294416, 0.05862694126951893, 0.011903715301752334, 0.04905597851518882, 0.06569912387332917, 0.0054901771766648145, 0.021011002740217374, 0.007702104866759425, 0.008093306925133319, 0.03770062815716424, 0.010724946424795484, 0.0025689366873495934, 0.013467037875376769, 0.033706419030855375, 0.08440776717780252, 0.04360476310754902, 0.010735695870741512, 0.006644995627784483, 0.03930592811560381]","['H3K27ac', 'H3K4me', 'H3K14ac', 'H4K16ac', 'H3K79me3', 'H3K18ac', 'H3K9ac', 'H2AS129ph', 'H3K36me3', 'H3K4me3']",[],25,"{'H4K5ac': True, 'H4K12ac': True, 'H4K8ac': True, 'H3K4ac': True, 'H3K14ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
H3K14ac,H3K14ac,0.00012648552168552957,0.1,"[0.9573063481158804, 0.9569465231690607, 0.9589523345518227, 0.9587993996220459, 0.959383712644449, 0.9604932499182347, 0.9582055265990801, 0.9566746740660121, 0.9587173785190647, 0.9603868062611953]",0.9585865953466847,0.0012584581095921835,0.9586549085387134,0.15100440790396202,0.11850744883414298,0.9593481324203466,0.1509886177104357,0.11824531967472898,Permutation Importance (TEST SET),"[8.836781393293248e-05, 0.00021753283453918026, 8.724539973685719e-05, 0.14734820395383502, 0.16216640486583322, 0.00018461212270260986, 0.0037092181147188375, 0.006084387159029192, 0.009943982066447088, 0.0016125006999836878, 0.20381959572070812, 0.039701508161625064, 0.0003417882740004652, 0.0018385439540705372, 2.749681330849185e-06, 0.008108689836202509, 0.005871407507529691, 0.0004231047700434476, 0.0017319197850710454, 0.0004926260375887392, 0.0002491257248072087, 0.012681815765871452, 0.002283792637584936, 2.6489234573645603e-05, -5.187282160135087e-06]","['H3K4me3', 'H3K23ac', 'H3K4ac', 'H3K4me2', 'H3K36me3', 'H3K56ac', 'H3K4me', 'H3K9ac', 'H4K20me', 'H3K18ac']","[0.2038196  0.1621664  0.1473482  0.03970151 0.01268182 0.00994398
 0.00810869 0.00608439 0.00587141 0.00370922]","{'H4K5ac': 0.004819597162944707, 'H4K12ac': 0.008073028845789707, 'H4K8ac': 0.004565768003619015, 'H3K4ac': 0.2007137376536048, 'H3K23ac': 0.21060424208637915, 'H2AK5ac': 0.006985371115388956, 'H3K18ac': 0.031566998064937554, 'H3K9ac': 0.04124334967019557, 'H3K56ac': 0.05233912123038578, 'H3K27ac': 0.02158481043743197, 'H3K4me3': 0.23611571656756872, 'H3K4me2': 0.10373389259517476, 'Htz1': 0.00966260963709246, 'H3K79me': 0.022686378170952586, 'H3S10ph': 0.0005527979237452068, 'H3K4me': 0.04912376780011012, 'H4K20me': 0.03895654558081762, 'H3K36me': 0.009527080469141242, 'H3K36me2': 0.02401711979990738, 'H4K16ac': 0.009773065141930474, 'H3K79me3': 0.010596638217665016, 'H3K36me3': 0.060919584131145676, 'H4R3me2s': 0.024268043470726888, 'H4R3me': 0.0019305903991986863, 'H2AS129ph': 0.0007779167960339751}","['H3K4me3', 'H3K23ac', 'H3K4ac', 'H3K4me2', 'H3K36me3', 'H3K56ac', 'H3K4me', 'H3K9ac', 'H4K20me', 'H3K18ac']","['H3K4me3', 'H3K23ac', 'H3K4ac', 'H3K4me2', 'H3K36me3', 'H3K56ac', 'H3K4me', 'H3K9ac', 'H4K20me', 'H3K18ac']","[0.004819597162944707, 0.008073028845789707, 0.004565768003619015, 0.2007137376536048, 0.21060424208637915, 0.006985371115388956, 0.031566998064937554, 0.04124334967019557, 0.05233912123038578, 0.02158481043743197, 0.23611571656756872, 0.10373389259517476, 0.00966260963709246, 0.022686378170952586, 0.0005527979237452068, 0.04912376780011012, 0.03895654558081762, 0.009527080469141242, 0.02401711979990738, 0.009773065141930474, 0.010596638217665016, 0.060919584131145676, 0.024268043470726888, 0.0019305903991986863, 0.0007779167960339751]","['H3K4me', 'H3K23ac', 'H3K56ac', 'H4K20me', 'H3K9ac', 'H3K18ac', 'H3K4ac', 'H3K4me2', 'H3K36me3', 'H3K4me3']",[],25,"{'H4K5ac': True, 'H4K12ac': True, 'H4K8ac': True, 'H3K4ac': True, 'H3K23ac': True, 'H2AK5ac': True, 'H3K18ac': True, 'H3K9ac': True, 'H3K56ac': True, 'H3K27ac': True, 'H3K4me3': True, 'H3K4me2': True, 'Htz1': True, 'H3K79me': True, 'H3S10ph': True, 'H3K4me': True, 'H4K20me': True, 'H3K36me': True, 'H3K36me2': True, 'H4K16ac': True, 'H3K79me3': True, 'H3K36me3': True, 'H4R3me2s': True, 'H4R3me': True, 'H2AS129ph': True}"
